latitude,longitude,landslide_susceptibility
8.74,76.921111,0.8524319968826999
8.74,77.171111,0.87353289800681
8.74,77.421111,0.5362506265411084
8.74,77.671111,0.06974408885051274
8.74,77.921111,0.0064842907711531025
8.74,78.171111,0.0013957784214360114
8.74,78.421111,0.0006722447111745829
8.74,78.671111,0.0005128153863889964
8.74,78.921111,0.0004717120425269334
8.74,79.171111,0.00045936239362301087
8.74,79.421111,0.00045333410772468286
8.74,79.671111,0.0004484726865739515
8.74,79.921111,0.0004438221942001346
8.74,80.171111,0.00043924278043138223
8.74,80.421111,0.00043471773959348123
8.74,80.671111,0.0004302449289419958
8.74,80.921111,0.0004258235863864176
8.74,81.171111,0.00042145306384739847
8.74,81.421111,0.00041713272850443437
8.74,81.671111,0.0004128619562938707
8.74,81.921111,0.0004086401314410967
8.74,82.171111,0.00040446664632844137
8.74,82.421111,0.00040034090138056774
8.74,82.671111,0.00039626230495217927
8.74,82.921111,0.000392230273217378
8.74,83.171111,0.0003882442300606437
8.74,83.421111,0.00038430360696940097
8.74,83.671111,0.0003804078429281541
8.74,83.921111,0.00037655638431416345
8.74,84.171111,0.00037274868479464374
8.74,84.421111,0.0003689842052254527
8.74,84.671111,0.00036526241355126115
8.74,84.921111,0.0003615827847071681
8.74,85.171111,0.0003579448005217487
8.74,85.421111,0.00035434794962150825
8.74,85.671111,0.00035079172733672436
8.74,85.921111,0.0003472756356086536
8.74,86.171111,0.00034379918289808296
8.74,86.421111,0.0003403618840952089
8.74,86.671111,0.00033696326043081745
8.74,86.921111,0.0003336028393887497
8.74,87.171111,0.00033028015461963834
8.74,87.421111,0.0003269947458558842
8.74,87.671111,0.00032374615882786495
8.74,87.921111,0.00032053394518135356
8.74,88.171111,0.0003173576623961246
8.74,88.421111,0.0003142168737057376
8.74,88.671111,0.00031111114801847664
8.74,88.921111,0.00030804005983942593
8.74,89.171111,0.0003050031891936666
8.74,89.421111,0.0003020001215505832
8.74,89.671111,0.0002990304477492527
8.74,89.921111,0.00029609376392490753
8.74,90.171111,0.0002931896714364573
8.74,90.421111,0.0002903177767950437
8.74,90.671111,0.0002874776915936291
8.74,90.921111,0.00028466903243758466
8.74,91.171111,0.00028189142087628173
8.74,91.421111,0.0002791444833356559
8.74,91.671111,0.000276427851051739
8.74,91.921111,0.00027374116000514074
8.74,92.171111,0.00027108405085646595
8.74,92.421111,0.00026845616888265686
8.74,92.671111,0.00026585716391423823
8.74,92.921111,0.0002632866902734649
8.74,93.171111,0.00026074440671334376
8.74,93.421111,0.0002582299763575308
8.74,93.671111,0.0002557430666410793
8.74,93.921111,0.00025328334925203325
8.74,94.171111,0.00025085050007385
8.74,94.421111,0.00024844419912864425
8.74,94.671111,0.0002460641305212322
8.74,94.921111,0.00024370998238397706
8.74,95.171111,0.00024138144682241157
8.74,95.421111,0.00023907821986163244
8.74,95.671111,0.0002368000013934573
8.74,95.921111,0.00023454649512432584
8.74,96.171111,0.00023231740852394035
8.74,96.421111,0.0002301124527746319
8.74,96.671111,0.00022793134272144311
8.74,96.921111,0.0002257737968229145
8.74,97.171111,0.00022363953710256506
8.99,72.421111,0.0006211382696702172
8.99,72.671111,0.0006145024173388501
8.99,72.921111,0.0006079452083580886
8.99,73.171111,0.0006014656379980108
8.99,73.421111,0.0005950627172725332
8.99,73.671111,0.0005887354978290036
8.99,73.921111,0.0005824833398900937
8.99,74.171111,0.0005763083716795417
8.99,74.421111,0.0005702350819131466
8.99,74.671111,0.0005644443421187162
8.99,74.921111,0.0005600360681600497
8.99,75.171111,0.0005625213093829216
8.99,75.421111,0.0005948492211145696
8.99,75.671111,0.0007452335803688854
8.99,75.921111,0.001428951682430067
8.99,76.171111,0.00595029095968327
8.99,76.421111,0.059751292372370333
8.99,76.671111,0.5089807702853846
8.99,76.921111,0.8861585752940414
8.99,77.171111,0.8963935851775062
8.99,77.421111,0.5695693687956427
8.99,77.671111,0.07439709417474176
8.99,77.921111,0.006742146803361348
8.99,78.171111,0.0014374641792559702
8.99,78.421111,0.0006897804200882134
8.99,78.671111,0.0005247243871417106
8.99,78.921111,0.0004816931071816279
8.99,79.171111,0.0004686042864064357
8.99,79.421111,0.0004622880427979571
8.99,79.671111,0.0004572902926781093
8.99,79.921111,0.0004525439605972493
8.99,80.171111,0.0004478776077474841
8.99,80.421111,0.00044326780047625614
8.99,80.671111,0.00043871130456567904
8.99,80.921111,0.0004342072137693843
8.99,81.171111,0.0004297548562945337
8.99,81.421111,0.0004253535874591753
8.99,81.671111,0.0004210027723602379
