latitude,longitude,label,sample_type
17.90126,73.35302,1,inventory_positive
15.03211681784852,84.92174885179806,0,pseudo_background
25.529,93.87,1,inventory_positive
30.45758137655563,84.52256790501215,0,pseudo_background
20.54114414123412,82.2740593647062,0,pseudo_background
22.662739696103984,80.20181292650338,0,pseudo_background
29.269972,80.1315,1,inventory_positive
8.502709398636599,89.23118736593766,0,pseudo_background
18.194802205227813,86.26076601645018,0,pseudo_background
15.482373021095492,83.52306948207256,0,pseudo_background
31.051620638641506,95.97795132890731,0,pseudo_background
27.092289,88.490432,1,inventory_positive
12.80201019203617,88.51438930761962,0,pseudo_background
31.384667,77.029833,1,inventory_positive
14.506911751899931,76.14390083914354,0,pseudo_background
16.80003398413705,74.82748454095663,0,pseudo_background
28.713238812014385,84.23844114954451,0,pseudo_background
33.134192,75.453333,1,inventory_positive
27.49533090973559,88.96573717268448,0,pseudo_background
29.976013,80.0483566,1,inventory_positive
18.205677844983807,78.40717526512245,0,pseudo_background
34.78997442531438,83.87683815795276,0,pseudo_background
17.786036538951564,82.34478251974048,0,pseudo_background
27.098227,88.24529124,1,inventory_positive
23.860167,93.194778,1,inventory_positive
29.394923117248414,83.21501115660558,0,pseudo_background
30.095482,79.449858,1,inventory_positive
24.745924652729446,79.38033796637413,0,pseudo_background
26.831465,88.284931,1,inventory_positive
27.819799776883343,89.18217391730659,0,pseudo_background
24.304125593493932,80.82520257973943,0,pseudo_background
25.602691401255797,82.10013428906552,0,pseudo_background
32.36007030028024,84.33783652029462,0,pseudo_background
31.4175,77.8124,1,inventory_positive
27.12183,88.29551099,1,inventory_positive
19.03600548856073,85.26675641305935,0,pseudo_background
30.844318,78.24888,1,inventory_positive
9.65,77.36,1,inventory_positive
11.992324286423415,81.89321901264704,0,pseudo_background
34.63820268674312,91.95057453254942,0,pseudo_background
11.543053,76.156533,1,inventory_positive
33.303818,74.928856,1,inventory_positive
26.980303,88.317581,1,inventory_positive
18.386678,73.773937,1,inventory_positive
8.936872189105621,88.35168934247187,0,pseudo_background
24.808619,93.651094,1,inventory_positive
16.357,73.833,1,inventory_positive
23.24417627313132,91.99958598028427,0,pseudo_background
26.51925,93.47147,1,inventory_positive
33.876741649702424,73.2435068064536,0,pseudo_background
29.822375,78.607718,1,inventory_positive
11.613778,75.997056,1,inventory_positive
14.898861541669342,79.36114954627516,0,pseudo_background
13.014103997476274,86.50036286239143,0,pseudo_background
23.870445,93.353859,1,inventory_positive
30.893793,77.090871,1,inventory_positive
33.27,75.77,1,inventory_positive
8.187615056417973,78.54858586411032,0,pseudo_background
18.843313366140162,89.89410616107466,0,pseudo_background
9.856177423400256,87.07428561102978,0,pseudo_background
28.06193622045371,94.40162042625073,0,pseudo_background
25.566583,94.763722,1,inventory_positive
30.854450992067353,95.21810159894349,0,pseudo_background
30.891667,78.302778,1,inventory_positive
27.437889,88.601694,1,inventory_positive
30.991208,77.09283333,1,inventory_positive
15.86992323381663,83.88903598165452,0,pseudo_background
19.99177565043129,88.68165986172507,0,pseudo_background
15.423686,74.279558,1,inventory_positive
17.474695478259402,77.24889907348025,0,pseudo_background
17.4115,73.668056,1,inventory_positive
30.389899,78.936044,1,inventory_positive
22.226959945497356,80.60360455067134,0,pseudo_background
27.33825,88.609111,1,inventory_positive
29.771456,79.064459,1,inventory_positive
16.494800841372076,94.9114751355362,0,pseudo_background
33.569778,74.93108,1,inventory_positive
15.158358716847765,83.90104830173438,0,pseudo_background
33.133836,75.545807,1,inventory_positive
27.32596554199014,86.30834629042785,0,pseudo_background
31.2214,77.8818,1,inventory_positive
29.256944,79.56,1,inventory_positive
13.172864,75.39403611,1,inventory_positive
16.002873358300043,73.0113004108283,0,pseudo_background
31.2051,77.9945,1,inventory_positive
15.017553,74.034444,1,inventory_positive
22.27,93.05,1,inventory_positive
22.884092,92.736252,1,inventory_positive
11.770881276683461,89.29343409635018,0,pseudo_background
23.297759,92.856169,1,inventory_positive
33.45820335054974,88.38863528690334,0,pseudo_background
25.523,93.873,1,inventory_positive
30.907,77.792,1,inventory_positive
32.818027,75.996029,1,inventory_positive
18.369328,73.775813,1,inventory_positive
24.53,92.63,1,inventory_positive
22.607704557969882,75.98357010417558,0,pseudo_background
26.192444,91.764222,1,inventory_positive
28.380351323528043,91.43833453109154,0,pseudo_background
16.37979949638052,86.69072649866636,0,pseudo_background
12.174714,75.72503611,1,inventory_positive
12.95504848732925,77.3593246380548,0,pseudo_background
11.306335457371105,78.6043548785481,0,pseudo_background
23.366694,93.380139,1,inventory_positive
32.56862428204018,94.05220087145155,0,pseudo_background
31.5623,77.8879,1,inventory_positive
32.675725,75.533647,1,inventory_positive
23.961,93.028969,1,inventory_positive
31.35556,76.724121,1,inventory_positive
26.855013,88.186654,1,inventory_positive
33.159792508793196,94.65916771932358,0,pseudo_background
27.145711818038304,74.31231351385426,0,pseudo_background
23.689282,93.039041,1,inventory_positive
25.920811,94.838889,1,inventory_positive
23.654361,92.932389,1,inventory_positive
23.980333,91.475278,1,inventory_positive
34.585196150887754,91.39728123120413,0,pseudo_background
33.4199183835111,82.93979029293553,0,pseudo_background
8.565972443588388,86.80453219642365,0,pseudo_background
30.555,78.8605,1,inventory_positive
29.988417,79.943194,1,inventory_positive
19.393199839905442,84.49019580510195,0,pseudo_background
23.32331372732373,74.5129851841702,0,pseudo_background
21.604947570486786,83.33602588247051,0,pseudo_background
11.201059961869495,88.73094632311675,0,pseudo_background
21.055145226090357,77.11407078818797,0,pseudo_background
9.627685,77.138111,1,inventory_positive
27.0665,88.428333,1,inventory_positive
30.575732,77.574584,1,inventory_positive
13.096667,75.47930556,1,inventory_positive
8.452744360880343,91.85756680348861,0,pseudo_background
30.403621358195146,92.57379406656425,0,pseudo_background
11.419386,76.378781,1,inventory_positive
8.256613976291705,87.32881649991171,0,pseudo_background
30.939703,77.175375,1,inventory_positive
19.111944,73.7425,1,inventory_positive
22.899906,92.868828,1,inventory_positive
16.437265640250377,76.8730024145006,0,pseudo_background
28.817009,94.791755,1,inventory_positive
27.993499407919163,78.27433743277678,0,pseudo_background
15.736090318650563,81.76717022382107,0,pseudo_background
26.110024362063307,79.58875979360238,0,pseudo_background
10.002123,76.832146,1,inventory_positive
29.523619,79.400202,1,inventory_positive
30.5,79.49,1,inventory_positive
13.81,74.98,1,inventory_positive
30.574478,77.4003,1,inventory_positive
25.669678,91.102908,1,inventory_positive
20.34527876597698,87.53198376433016,0,pseudo_background
30.03986,80.056334,1,inventory_positive
27.054695244580383,78.63710603627806,0,pseudo_background
31.925860980954187,93.91363288248958,0,pseudo_background
10.057114020003532,77.41734063330534,0,pseudo_background
26.407585120623608,84.79697084769091,0,pseudo_background
30.590367,77.198082,1,inventory_positive
24.985389,93.49275,1,inventory_positive
25.262947,94.079353,1,inventory_positive
10.528409,76.72551,1,inventory_positive
26.234722,94.21525,1,inventory_positive
30.445792,78.8065083,1,inventory_positive
33.42672,75.111343,1,inventory_positive
11.407861,76.23675,1,inventory_positive
14.467861,74.803083,1,inventory_positive
32.54,76.11,1,inventory_positive
29.452596,79.964519,1,inventory_positive
12.38,75.7073,1,inventory_positive
25.521,93.964,1,inventory_positive
32.236091,76.227385,1,inventory_positive
11.507639643893583,85.21987524855865,0,pseudo_background
31.2025,76.917917,1,inventory_positive
26.57447,93.66297,1,inventory_positive
32.224747,76.089937,1,inventory_positive
14.088798960837766,90.30137477691258,0,pseudo_background
32.222617,76.096977,1,inventory_positive
12.539833,75.78683333,1,inventory_positive
11.989228,75.779136,1,inventory_positive
23.057276,92.90416,1,inventory_positive
9.20948700954706,73.65139581076127,0,pseudo_background
24.80544931801492,86.29823919438377,0,pseudo_background
25.376845570698606,84.61194361965391,0,pseudo_background
17.119979359870424,84.34199845395727,0,pseudo_background
18.1575,73.165833,1,inventory_positive
12.85192665895903,85.29828856857411,0,pseudo_background
10.120112,76.932126,1,inventory_positive
15.445211164771894,92.87801380738206,0,pseudo_background
26.971083,88.575222,1,inventory_positive
10.827964,76.778161,1,inventory_positive
20.206163177390188,73.4865241266577,0,pseudo_background
17.245962226431025,90.14398408364882,0,pseudo_background
17.929306,73.83597222,1,inventory_positive
25.839722,94.011167,1,inventory_positive
27.22075,93.581167,1,inventory_positive
27.599,91.876528,1,inventory_positive
31.498914,78.22408333,1,inventory_positive
8.749064141724952,83.40755705620558,0,pseudo_background
10.740731,76.234878,1,inventory_positive
35.04806165591053,88.84746509685435,0,pseudo_background
19.337483,73.78303333,1,inventory_positive
32.262904999721826,75.58127798481306,0,pseudo_background
12.75498859387507,73.85786879493203,0,pseudo_background
33.680528060776545,88.57326153410081,0,pseudo_background
13.403333,75.735917,1,inventory_positive
23.742696,93.378058,1,inventory_positive
24.393954008723316,80.34201239944129,0,pseudo_background
25.80822615575115,83.68832833618603,0,pseudo_background
24.21,93.28,1,inventory_positive
30.541657,78.8084316,1,inventory_positive
22.36697355772881,79.11825491477403,0,pseudo_background
14.759265,74.234887,1,inventory_positive
26.14056610543141,94.9516302591943,0,pseudo_background
27.337194,88.621833,1,inventory_positive
25.067426,92.38015306,1,inventory_positive
25.601,94.31,1,inventory_positive
22.64357125297521,73.45280753606121,0,pseudo_background
33.93239656456281,79.58380603174975,0,pseudo_background
31.629708280719537,90.17523261428495,0,pseudo_background
26.511145871952635,96.80993158832875,0,pseudo_background
14.912117170002766,77.51898124176978,0,pseudo_background
18.12605805934885,89.11190538503425,0,pseudo_background
9.867475,76.962613,1,inventory_positive
16.70247554058922,84.86307885921005,0,pseudo_background
34.1548796982784,78.28639746622822,0,pseudo_background
32.1065,77.158,1,inventory_positive
31.82212,76.78088,1,inventory_positive
26.645462630227904,96.00471763091352,0,pseudo_background
13.879425,74.62072778,1,inventory_positive
11.504431830240572,90.48498483974974,0,pseudo_background
15.695862582611936,89.80099044478162,0,pseudo_background
20.464130530560865,93.53440289113183,0,pseudo_background
25.568611,94.783078,1,inventory_positive
20.332434937140665,80.55243008359044,0,pseudo_background
23.413501,92.725781,1,inventory_positive
18.628991055504002,80.21350968117203,0,pseudo_background
11.328333,76.801111,1,inventory_positive
15.215893876744312,93.65184363421591,0,pseudo_background
26.25797917194143,77.67944363556276,0,pseudo_background
31.179639,76.694444,1,inventory_positive
25.4375,93.404444,1,inventory_positive
27.247111,88.225222,1,inventory_positive
9.893219,76.973641,1,inventory_positive
24.323692721084182,95.37883685678189,0,pseudo_background
30.218682,77.932452,1,inventory_positive
31.4839,76.980944,1,inventory_positive
29.901485,78.181501,1,inventory_positive
32.41,76.49,1,inventory_positive
30.7644,78.47637,1,inventory_positive
21.20928305562134,92.41973337210591,0,pseudo_background
26.233265623740802,85.95117116146619,0,pseudo_background
21.08554964954981,78.2966686445346,0,pseudo_background
16.49769768140617,86.63485498584552,0,pseudo_background
11.337961,76.148764,1,inventory_positive
23.135794,92.62294,1,inventory_positive
15.869667,73.836806,1,inventory_positive
33.65,74.63,1,inventory_positive
25.76939,93.80278,1,inventory_positive
24.80441873698488,86.77363102653592,0,pseudo_background
23.403402,92.750288,1,inventory_positive
21.510985459572407,82.40679758013809,0,pseudo_background
24.419496750702578,85.5111116576545,0,pseudo_background
33.144664,75.771608,1,inventory_positive
25.91775,94.415028,1,inventory_positive
28.22498438177021,76.7318704544132,0,pseudo_background
21.83720368784787,89.05627580918377,0,pseudo_background
17.770662117011863,90.03788871768657,0,pseudo_background
20.201175028843632,91.58535510749381,0,pseudo_background
26.033583,91.867083,1,inventory_positive
30.404874,78.513087,1,inventory_positive
24.198580102398765,89.62187067136844,0,pseudo_background
10.254028,77.5245,1,inventory_positive
13.940651165837227,86.36193736172389,0,pseudo_background
29.921601676519135,74.81815819150076,0,pseudo_background
12.479579,75.733287,1,inventory_positive
32.37968686641171,85.66656545772233,0,pseudo_background
25.840139,94.006528,1,inventory_positive
31.093806,77.205694,1,inventory_positive
20.7365392068018,88.30852130249642,0,pseudo_background
13.741500566574715,86.91966225078302,0,pseudo_background
20.778371295511274,82.95591096236953,0,pseudo_background
12.486805083557925,80.60430971033468,0,pseudo_background
34.98713027906397,78.34965340499396,0,pseudo_background
30.848889,78.250833,1,inventory_positive
9.85097,76.945232,1,inventory_positive
12.912429958871636,81.22827514224227,0,pseudo_background
32.56200033933893,85.88256178071707,0,pseudo_background
30.900236,76.981206,1,inventory_positive
18.391019,73.772581,1,inventory_positive
34.93277474924465,95.31803444482429,0,pseudo_background
32.562905,75.824772,1,inventory_positive
11.33272,76.793978,1,inventory_positive
26.709626,89.659863,1,inventory_positive
30.044537,79.895517,1,inventory_positive
30.243124717062678,74.64760525077622,0,pseudo_background
18.201582220871916,86.29198037474143,0,pseudo_background
14.441105877297012,86.47665170458947,0,pseudo_background
30.829914,78.450254,1,inventory_positive
29.962236,79.194619,1,inventory_positive
19.654803266696856,81.1139414427216,0,pseudo_background
9.856484,76.965492,1,inventory_positive
16.75062,73.515877,1,inventory_positive
30.63551,77.847886,1,inventory_positive
23.674722,92.71722222,1,inventory_positive
25.25738444404073,87.11181603525755,0,pseudo_background
16.738256821419032,79.1815956475228,0,pseudo_background
26.1785,94.411778,1,inventory_positive
30.234283860524094,96.84030288198977,0,pseudo_background
8.59,77.35,1,inventory_positive
31.207333,77.204972,1,inventory_positive
22.97362898759684,80.9229285076895,0,pseudo_background
8.652766760528213,89.80064615391545,0,pseudo_background
13.792330978176489,89.94082839397475,0,pseudo_background
33.15681497891989,82.03098626338377,0,pseudo_background
9.995144,76.895,1,inventory_positive
33.162364,75.80137,1,inventory_positive
30.837333,78.2475,1,inventory_positive
11.484988639608268,87.29052668103749,0,pseudo_background
29.07743131842995,75.74402296859554,0,pseudo_background
24.83535263604316,89.09778578084337,0,pseudo_background
25.673360484305835,84.85995519275656,0,pseudo_background
25.86038011645766,88.45967754189275,0,pseudo_background
30.53918962604584,95.2648606347912,0,pseudo_background
29.546208,80.287147,1,inventory_positive
27.232558408531016,75.23265391581256,0,pseudo_background
30.714105971260995,95.66037664012079,0,pseudo_background
23.726694,92.69519444,1,inventory_positive
25.094028,92.35447222,1,inventory_positive
29.566535,79.21527,1,inventory_positive
31.90432537607525,82.6838648445785,0,pseudo_background
15.56730534213521,80.49052141533704,0,pseudo_background
18.284731626292263,74.29855285656792,0,pseudo_background
15.639875832570256,78.82460694712813,0,pseudo_background
9.789832476500276,78.43062715581904,0,pseudo_background
10.977277,76.622685,1,inventory_positive
32.464,77.1389,1,inventory_positive
13.66377585620584,83.55779915384598,0,pseudo_background
29.150005,79.996229,1,inventory_positive
30.01,80.57,1,inventory_positive
32.79499397733218,87.91868736051637,0,pseudo_background
30.051608853571505,80.54130025468446,0,pseudo_background
9.765399277046106,79.80344609581695,0,pseudo_background
25.245436523970366,87.27668957589025,0,pseudo_background
11.801930840310883,83.16316610977763,0,pseudo_background
28.191432906541042,96.10215561715499,0,pseudo_background
30.24746380222295,77.81974051416738,0,pseudo_background
10.331127192362558,88.08294978787346,0,pseudo_background
32.642995,75.504193,1,inventory_positive
23.129570247066713,95.29814234917853,0,pseudo_background
29.715924,80.276865,1,inventory_positive
26.257181207626893,78.92792098912221,0,pseudo_background
13.362853,75.707381,1,inventory_positive
32.22035,76.36455,1,inventory_positive
25.23441037808393,85.95047707322836,0,pseudo_background
19.153333,73.743889,1,inventory_positive
8.637141888672252,92.56301137066188,0,pseudo_background
30.738889,78.456944,1,inventory_positive
27.142194,88.66525,1,inventory_positive
24.67221328719472,87.4109329051667,0,pseudo_background
14.587257505636243,93.66715772784528,0,pseudo_background
29.23224099389614,89.72596423860155,0,pseudo_background
28.09080599251334,78.47751407426831,0,pseudo_background
10.180633503126659,85.29128922564153,0,pseudo_background
33.090611,75.201772,1,inventory_positive
31.992081,76.819125,1,inventory_positive
19.536881968995022,91.90568432596804,0,pseudo_background
13.641477206561076,87.28201478426442,0,pseudo_background
13.83,75.07,1,inventory_positive
27.28863995967329,73.38412579829183,0,pseudo_background
10.01406958895705,72.46221649484491,0,pseudo_background
33.518165640182964,95.79991113766786,0,pseudo_background
16.674020652182705,95.77690113118646,0,pseudo_background
15.042041962321186,80.57984301682724,0,pseudo_background
10.832728316659265,73.75547945177378,0,pseudo_background
24.1,94.07,1,inventory_positive
25.624778,91.16775,1,inventory_positive
27.144167,88.311083,1,inventory_positive
18.836217416327628,83.62422515936518,0,pseudo_background
21.325945845031487,92.29975720312424,0,pseudo_background
31.468944,76.866083,1,inventory_positive
33.31,75.68,1,inventory_positive
23.781644409355636,82.53292303854819,0,pseudo_background
23.2224046595364,89.66050126529815,0,pseudo_background
24.724951823762773,87.46992981732632,0,pseudo_background
22.6450039233186,72.4865720196875,0,pseudo_background
25.127722,94.449417,1,inventory_positive
31.991495258520125,92.65360550728087,0,pseudo_background
26.873533,88.277209,1,inventory_positive
19.487524215850208,78.20564525595582,0,pseudo_background
23.046902853859383,80.36819583151288,0,pseudo_background
15.6,74.1,1,inventory_positive
11.650556,75.873889,1,inventory_positive
27.085779,88.21534113,1,inventory_positive
32.63,76.18,1,inventory_positive
21.46184101614708,84.14003257676568,0,pseudo_background
18.65643085659082,81.67702909245185,0,pseudo_background
10.406667,76.955633,1,inventory_positive
30.755364,77.307417,1,inventory_positive
8.972412445320948,89.90582001051195,0,pseudo_background
14.554010831476967,84.27185544921774,0,pseudo_background
12.499935,75.75978028,1,inventory_positive
10.77973695320323,95.47010258444371,0,pseudo_background
13.722672465033021,74.64379246335943,0,pseudo_background
27.696529958885424,79.59347002100523,0,pseudo_background
17.330020289822723,78.31230602829532,0,pseudo_background
26.835417,95.080444,1,inventory_positive
19.437342720251102,86.53479668266594,0,pseudo_background
15.718819,74.721806,1,inventory_positive
30.540963,77.960157,1,inventory_positive
30.606711,77.79464,1,inventory_positive
25.65167,93.12083,1,inventory_positive
19.570576735221806,93.46870482951643,0,pseudo_background
18.62,73.51,1,inventory_positive
30.01526,78.728255,1,inventory_positive
27.094,88.465,1,inventory_positive
21.500437003632694,83.84415187978728,0,pseudo_background
33.801863001752324,72.7476090806931,0,pseudo_background
16.821272463781018,88.26516018936039,0,pseudo_background
25.935833,91.56525,1,inventory_positive
20.21333438725708,76.62110462065304,0,pseudo_background
31.695978,77.15105,1,inventory_positive
29.21310224110497,78.35117084883818,0,pseudo_background
30.614202,77.339964,1,inventory_positive
16.111265395384493,77.55920833478683,0,pseudo_background
30.52597593727571,88.42143390752032,0,pseudo_background
13.68848811825731,93.2402573545567,0,pseudo_background
28.81127099135386,77.04889502411494,0,pseudo_background
21.752481568484203,88.36199805656541,0,pseudo_background
23.360199,92.632911,1,inventory_positive
24.069401,92.91857,1,inventory_positive
30.841891,76.992263,1,inventory_positive
28.008184911734606,82.89261093228914,0,pseudo_background
20.038643651244257,73.3049483326848,0,pseudo_background
13.93,74.84,1,inventory_positive
9.363409246500476,82.66891450950504,0,pseudo_background
26.127373639926063,89.2785077566985,0,pseudo_background
26.763655,89.57447,1,inventory_positive
24.68738133241693,82.70611849855511,0,pseudo_background
9.768135,77.108294,1,inventory_positive
15.797184171325672,84.77235423428337,0,pseudo_background
21.608578947708967,96.9451089901568,0,pseudo_background
26.710136,89.692256,1,inventory_positive
30.497639,79.114083,1,inventory_positive
30.374063,78.895855,1,inventory_positive
21.82837383258863,96.33455329535425,0,pseudo_background
25.20111,91.640451,1,inventory_positive
34.26820977231386,81.37763858227324,0,pseudo_background
30.393975825839195,88.02074490220603,0,pseudo_background
9.518836783930125,90.48304116843853,0,pseudo_background
31.133139,76.845139,1,inventory_positive
27.09644440985608,89.66812283582979,0,pseudo_background
24.860347,93.572383,1,inventory_positive
11.060628302053454,77.81431600211047,0,pseudo_background
26.813456,89.243276,1,inventory_positive
30.284,79.213028,1,inventory_positive
11.632504466462377,92.08156851375715,0,pseudo_background
17.75963861980903,90.06992087704998,0,pseudo_background
9.06138903999926,91.54624464749749,0,pseudo_background
13.733521017329657,83.78965167240351,0,pseudo_background
27.2495,93.507833,1,inventory_positive
10.981403,76.579403,1,inventory_positive
27.843209768965053,93.76371379483282,0,pseudo_background
31.791333,77.064167,1,inventory_positive
29.874434,78.518676,1,inventory_positive
25.649061,91.89733611,1,inventory_positive
16.787308240175065,96.17574250593725,0,pseudo_background
32.47,76.29,1,inventory_positive
10.906785742576792,95.96790478717229,0,pseudo_background
24.37,92.86,1,inventory_positive
27.092389,88.308306,1,inventory_positive
24.789917,93.459806,1,inventory_positive
21.521618881285587,75.08702690279857,0,pseudo_background
8.728590425099206,87.34671044627561,0,pseudo_background
15.080408386918995,80.53139140259601,0,pseudo_background
12.94903244349539,83.26975851491413,0,pseudo_background
24.797951,93.214998,1,inventory_positive
24.87551492094857,85.87921430693194,0,pseudo_background
33.51756993110551,89.58304261770533,0,pseudo_background
23.602395,93.084222,1,inventory_positive
12.486758,75.78433333,1,inventory_positive
12.49,75.5712,1,inventory_positive
32.0558,76.8192,1,inventory_positive
30.04806,80.30417,1,inventory_positive
17.685556,73.563667,1,inventory_positive
14.484617834870164,92.71550388224911,0,pseudo_background
10.2,77.12,1,inventory_positive
19.704732048019107,92.59267658548103,0,pseudo_background
32.687019,75.061369,1,inventory_positive
31.111778,76.779806,1,inventory_positive
12.1646,75.72701944,1,inventory_positive
30.860906,78.247715,1,inventory_positive
25.978481,91.569575,1,inventory_positive
16.45152495287171,88.03835407976099,0,pseudo_background
14.279917,74.716917,1,inventory_positive
15.028111676833497,91.27635790831242,0,pseudo_background
33.531528,75.19731,1,inventory_positive
27.820688210508752,94.66388987870911,0,pseudo_background
25.159333,93.017,1,inventory_positive
29.795111,79.774611,1,inventory_positive
22.395231409941793,85.27276053495159,0,pseudo_background
9.665323009734834,87.3945714538144,0,pseudo_background
11.954027245257437,90.8913480508779,0,pseudo_background
31.233118760876582,87.51206446280263,0,pseudo_background
10.04,77.01,1,inventory_positive
24.258901409040657,87.25463398638628,0,pseudo_background
11.721944,75.8975,1,inventory_positive
25.284892006178936,81.10374442100789,0,pseudo_background
25.684,94.119,1,inventory_positive
22.862198982699077,84.90977445284646,0,pseudo_background
34.49729080101185,86.64652524195148,0,pseudo_background
19.098056,73.689722,1,inventory_positive
17.71986229279405,84.0361465068279,0,pseudo_background
10.565926340066964,87.11513902188639,0,pseudo_background
31.396167,76.767306,1,inventory_positive
24.05,93.57,1,inventory_positive
30.590869,77.750666,1,inventory_positive
23.719472,92.676444,1,inventory_positive
30.287389,79.196639,1,inventory_positive
32.610740408180504,84.67471497297491,0,pseudo_background
30.561051,77.769193,1,inventory_positive
21.122113430528785,88.2634687851947,0,pseudo_background
9.38989168924336,89.65795377053388,0,pseudo_background
25.640389,94.732444,1,inventory_positive
29.513156,80.039572,1,inventory_positive
21.007343629879543,82.76467349042335,0,pseudo_background
30.54594320035185,73.09566259300688,0,pseudo_background
9.93601718245429,81.71233750794687,0,pseudo_background
29.657609,78.984529,1,inventory_positive
10.548812331486864,74.72540579292325,0,pseudo_background
32.193604872635134,84.46269559945334,0,pseudo_background
30.514758009476772,86.30827952541932,0,pseudo_background
30.599444,78.675333,1,inventory_positive
15.146647181168698,83.09908855335276,0,pseudo_background
31.610731,77.2927,1,inventory_positive
30.897196,78.325078,1,inventory_positive
27.217333,93.064833,1,inventory_positive
8.663357426275864,91.1752784671856,0,pseudo_background
29.812954137185738,85.82337781638287,0,pseudo_background
33.573400967665,89.10874288822114,0,pseudo_background
31.569222,78.26527778,1,inventory_positive
25.571,94.166,1,inventory_positive
13.160611,75.43641667,1,inventory_positive
16.849963663256464,93.30982183324865,0,pseudo_background
9.893845,76.971594,1,inventory_positive
28.334365437205932,85.66656725976647,0,pseudo_background
27.204556,88.647222,1,inventory_positive
29.093964773851763,77.64424586638926,0,pseudo_background
9.621991467557846,90.15412669082319,0,pseudo_background
30.52089678133106,85.14556650325106,0,pseudo_background
17.218,73.412,1,inventory_positive
24.81657624275199,81.62413016197057,0,pseudo_background
31.899865,76.789381,1,inventory_positive
13.114508,75.49356389,1,inventory_positive
22.636867074837763,74.48084705826015,0,pseudo_background
26.117583,95.049806,1,inventory_positive
8.69927417696356,78.41420833606674,0,pseudo_background
21.281040671437424,91.85904458338499,0,pseudo_background
13.92969009644952,94.25964451371823,0,pseudo_background
32.608896,75.77641,1,inventory_positive
29.958225,79.971778,1,inventory_positive
32.82529757062186,81.2430970947412,0,pseudo_background
26.315687213522963,85.98770245435898,0,pseudo_background
12.481669,75.764106,1,inventory_positive
14.47829192176916,73.7339834968934,0,pseudo_background
24.678023053839837,81.52155525734335,0,pseudo_background
27.12922,95.684101,1,inventory_positive
25.739781136886506,90.57831396193218,0,pseudo_background
26.743755,89.592095,1,inventory_positive
22.17,93.0,1,inventory_positive
24.31,92.71,1,inventory_positive
26.847361,88.224361,1,inventory_positive
27.166713,88.60407,1,inventory_positive
25.14,93.31,1,inventory_positive
31.665344,77.29937,1,inventory_positive
33.08223319032014,96.44634443370215,0,pseudo_background
17.65,73.236,1,inventory_positive
17.697,73.139,1,inventory_positive
15.893806887877828,74.48468134143862,0,pseudo_background
27.069721,88.430123,1,inventory_positive
24.95,92.73,1,inventory_positive
34.955164864277094,75.06879851901886,0,pseudo_background
17.180329153237007,80.69092381921097,0,pseudo_background
25.101722,92.35708333,1,inventory_positive
25.74665069107525,73.70413413705674,0,pseudo_background
30.580697,78.824061,1,inventory_positive
18.38888,73.773687,1,inventory_positive
10.13,77.07,1,inventory_positive
17.64041986728376,87.5882028147478,0,pseudo_background
30.908706,77.122519,1,inventory_positive
33.148651,75.657685,1,inventory_positive
17.07577645418022,97.03419347085655,0,pseudo_background
25.447161,91.59067778,1,inventory_positive
27.174724183543574,86.34038395748354,0,pseudo_background
9.928786,76.938506,1,inventory_positive
30.958041,78.087709,1,inventory_positive
24.4588,94.223469,1,inventory_positive
32.229814,76.058134,1,inventory_positive
21.94957996825933,73.07730417922109,0,pseudo_background
25.832333,94.073306,1,inventory_positive
29.60294753362963,91.23494838411959,0,pseudo_background
13.89,74.84,1,inventory_positive
30.377506,78.517044,1,inventory_positive
32.3382,77.1416,1,inventory_positive
18.077360378060078,96.11583992184701,0,pseudo_background
27.05,88.268,1,inventory_positive
25.01470026657591,84.00627430847013,0,pseudo_background
32.339153491275674,93.25589824802195,0,pseudo_background
33.43707028901004,84.81056572216232,0,pseudo_background
9.085540011456557,92.0806437792687,0,pseudo_background
11.652776408655704,77.40264959716282,0,pseudo_background
10.848643,76.319883,1,inventory_positive
17.452686962006556,86.71049190421654,0,pseudo_background
12.03779999041086,88.09462206148898,0,pseudo_background
10.17,77.0,1,inventory_positive
10.686919276765181,87.62053271119446,0,pseudo_background
25.797687415420924,85.8792768222471,0,pseudo_background
9.246698892130233,85.38149349145097,0,pseudo_background
11.250197,76.143406,1,inventory_positive
29.47709449230718,78.0005863756536,0,pseudo_background
21.40014693729976,94.39605035396173,0,pseudo_background
32.91648576551725,84.2105921336582,0,pseudo_background
15.298595120041718,76.52267825243753,0,pseudo_background
27.069905,88.18295138,1,inventory_positive
32.85452999172306,96.33996081721503,0,pseudo_background
13.184673,75.356275,1,inventory_positive
11.670833,75.811111,1,inventory_positive
27.140634,88.51740516,1,inventory_positive
27.09768,88.468224,1,inventory_positive
15.09243930580342,72.58709098811312,0,pseudo_background
22.08642870280268,85.90533298725411,0,pseudo_background
8.893494425772102,79.88641995395936,0,pseudo_background
24.025506,92.915628,1,inventory_positive
13.95,74.85,1,inventory_positive
19.81853382723031,76.66608388548084,0,pseudo_background
10.342689,76.918153,1,inventory_positive
29.948645,80.110252,1,inventory_positive
26.390417,94.617556,1,inventory_positive
27.513984046668135,92.28860139740644,0,pseudo_background
31.68057911656358,74.31166889965787,0,pseudo_background
30.040845848615696,85.48045414072261,0,pseudo_background
9.988547,76.905247,1,inventory_positive
32.976058535074394,74.7971937446321,0,pseudo_background
17.65112967512536,85.38319342523633,0,pseudo_background
